"","name","date","sentiment.value"
"494","Andrew Johnson","June 06, 1865",-2.42857142857143
"495","Andrew Johnson","December 04, 1865",0.902325581395349
"496","Andrew Johnson","December 18, 1865",0.793103448275862
"497","Andrew Johnson","February 19, 1866",0.450980392156863
"498","Andrew Johnson","March 27, 1866",-0.0645161290322581
"499","Andrew Johnson","July 20, 1868",-0.645161290322581
"500","Andrew Johnson","July 18, 1868",0.787234042553192
"501","Andrew Johnson","June 20, 1868",-0.184210526315789
"502","Andrew Johnson","March 25, 1868",-0.2
"503","Andrew Johnson","February 22, 1868",-0.755555555555556
"504","Andrew Johnson","February 11, 1868",0.148648648648649
"505","Andrew Johnson","December 12, 1867",-0.630630630630631
"506","Andrew Johnson","December 03, 1867",0.229508196721311
"507","Andrew Johnson","September 07, 1867",0.806451612903226
"508","Andrew Johnson","July 19, 1867",0.484375
"509","Andrew Johnson","June 20, 1867",-1.24242424242424
"510","Andrew Johnson","May 29, 1865",0.392857142857143
"511","Andrew Johnson","July 24, 1866",1.22222222222222
"512","Andrew Johnson","August 20, 1866",1.03125
"513","Andrew Johnson","April 02, 1866",0.758620689655172
"514","Andrew Johnson","December 03, 1866",0.940217391304348
"515","Andrew Johnson","January 28, 1867",0.229508196721311
"516","Andrew Johnson","January 29, 1867",0.48936170212766
"517","Andrew Johnson","March 02, 1867",-0.428571428571429
"518","Andrew Johnson","March 23, 1867",-0.0476190476190476
"519","Andrew Johnson","December 08, 1868",0.488372093023256
"520","Ulysses S. Grant","January 29, 1877",0.486486486486487
"521","Ulysses S. Grant","June 26, 1876",2
"522","Ulysses S. Grant","May 04, 1876",0.82051282051282
"523","Ulysses S. Grant","December 07, 1875",0.775862068965517
"524","Ulysses S. Grant","April 18, 1875",0.65
"525","Ulysses S. Grant","January 14, 1875",1.09375
"526","Ulysses S. Grant","December 07, 1874",0.462264150943396
"527","Ulysses S. Grant","September 15, 1874",1.11111111111111
"528","Ulysses S. Grant","April 22, 1874",0.954545454545455
"529","Ulysses S. Grant","December 01, 1873",1.20304568527919
"530","Ulysses S. Grant","March 04, 1869",1.01960784313725
"531","Ulysses S. Grant","April 07, 1869",1.56521739130435
"532","Ulysses S. Grant","May 14, 1869",1.05882352941176
"533","Ulysses S. Grant","May 19, 1869",3.66666666666667
"534","Ulysses S. Grant","December 06, 1869",1.12269938650307
"535","Ulysses S. Grant","March 30, 1870",2.5
"536","Ulysses S. Grant","May 24, 1870",0.466666666666667
"537","Ulysses S. Grant","May 31, 1870",0.179487179487179
"538","Ulysses S. Grant","June 13, 1870",-0.766666666666667
"539","Ulysses S. Grant","July 14, 1870",1.11009174311927
"540","Ulysses S. Grant","August 22, 1870",-0.470588235294118
"541","Ulysses S. Grant","January 13, 1875",-1.20740740740741
"542","Ulysses S. Grant","December 05, 1876",1.04137931034483
"543","Rutherford B. Hayes","March 05, 1877",1.47727272727273
"544","Rutherford B. Hayes","June 22, 1877",0.333333333333333
"545","Rutherford B. Hayes","July 18, 1877",-1.07692307692308
"546","Rutherford B. Hayes","February 08, 1878",1.24242424242424
"547","Rutherford B. Hayes","December 02, 1878",1.3021978021978
"548","Rutherford B. Hayes","April 26, 1879",-0.285714285714286
"549","Rutherford B. Hayes","April 29, 1879",0.425925925925926
"550","Rutherford B. Hayes","May 12, 1879",1.08510638297872
"551","Rutherford B. Hayes","May 29, 1879",1.16438356164384
"552","Rutherford B. Hayes","March 03, 1881",-0.205882352941176
"553","Rutherford B. Hayes","June 15, 1880",0.0615384615384615
"554","Rutherford B. Hayes","March 08, 1880",1.83333333333333
"555","Rutherford B. Hayes","December 01, 1879",1.46606334841629
"556","Rutherford B. Hayes","December 03, 1877",1.16600790513834
"557","Rutherford B. Hayes","March 01, 1879",1.64556962025316
"558","Rutherford B. Hayes","December 06, 1880",1.7175572519084
"559","Grover Cleveland","January 11, 1897",0.576923076923077
"560","Grover Cleveland","December 07, 1896",0.804804804804805
"561","Grover Cleveland","July 27, 1896",0.705882352941177
"562","Grover Cleveland","December 20, 1895",0.0740740740740741
"563","Grover Cleveland","December 17, 1895",0.65
"564","Grover Cleveland","December 02, 1895",0.700280112044818
"565","Grover Cleveland","June 12, 1895",0.8125
"566","Grover Cleveland","June 12, 1895",0.8125
"567","Grover Cleveland","February 08, 1895",0.714285714285714
"568","Grover Cleveland","January 28, 1895",0.725
"569","Grover Cleveland","December 03, 1894",0.739273927392739
"570","James A. Garfield","March 04, 1881",0.135338345864662
"571","Chester A. Arthur","December 10, 1884",1.05555555555556
"572","Chester A. Arthur","July 01, 1884",-0.6
"573","Chester A. Arthur","December 04, 1883",0.638888888888889
"574","Chester A. Arthur","December 04, 1882",0.762626262626263
"575","Chester A. Arthur","August 01, 1882",0.666666666666667
"576","Chester A. Arthur","July 01, 1882",-0.05
"577","Chester A. Arthur","April 18, 1882",0.209677419354839
"578","Chester A. Arthur","December 06, 1881",1.16304347826087
"579","Chester A. Arthur","September 22, 1881",-0.21875
"580","Chester A. Arthur","April 04, 1882",0.787878787878788
"581","Chester A. Arthur","December 01, 1884",1.13793103448276
"582","Grover Cleveland","March 04, 1885",1.05405405405405
"583","Grover Cleveland","December 08, 1885",1.03580562659847
"584","Grover Cleveland","March 01, 1886",0.0645161290322581
"585","Grover Cleveland","April 22, 1886",0.0882352941176471
"586","Grover Cleveland","May 08, 1886",0.451612903225806
"587","Grover Cleveland","May 11, 1886",2.05
"588","Grover Cleveland","July 14, 1886",-0.357142857142857
"589","Grover Cleveland","December 06, 1886",1.26537216828479
"590","Grover Cleveland","February 11, 1887",-0.0825688073394495
"591","Grover Cleveland","February 16, 1887",-0.238095238095238
"592","Grover Cleveland","December 06, 1887",0.426470588235294
"593","Grover Cleveland","March 04, 1893",0.564814814814815
"594","Grover Cleveland","December 03, 1888",0.88125
"595","Grover Cleveland","August 08, 1893",-0.118279569892473
"596","Grover Cleveland","December 04, 1893",0.634920634920635
"597","Grover Cleveland","March 29, 1894",0.826666666666667
"598","Grover Cleveland","March 02, 1897",0.20253164556962
"599","Benjamin Harrison","March 04, 1889",0.941176470588235
"600","Benjamin Harrison","April 04, 1889",2.54545454545455
"601","Benjamin Harrison","December 03, 1889",0.904761904761905
"602","Benjamin Harrison","April 19, 1890",1.61538461538462
"603","Benjamin Harrison","May 30, 1890",0.857142857142857
"604","Benjamin Harrison","June 19, 1890",1.30769230769231
"605","Benjamin Harrison","October 23, 1890",4.33333333333333
"606","Benjamin Harrison","December 01, 1890",1.27659574468085
"607","Benjamin Harrison","December 01, 1890",1.27659574468085
"608","Benjamin Harrison","June 04, 1889",-0.736842105263158
"609","Benjamin Harrison","December 09, 1891",0.813333333333333
"610","Benjamin Harrison","July 08, 1894",-0.952380952380952
"611","Benjamin Harrison","December 18, 1893",1.12162162162162
"612","Benjamin Harrison","August 08, 1893",-0.350515463917526
"613","Benjamin Harrison","December 06, 1892",1.264
"614","Benjamin Harrison","December 06, 1892",1.264
"615","Benjamin Harrison","September 03, 1892",0.916201117318436
"616","Benjamin Harrison","January 28, 1892",0.833333333333333
"617","Benjamin Harrison","January 25, 1892",-1.01273885350318
"618","Benjamin Harrison","December 09, 1891",0.813333333333333
"619","Benjamin Harrison","December 03, 1889",0.912087912087912
"620","Benjamin Harrison","January 31, 1891",-1.16666666666667
"621","Benjamin Harrison","February 15, 1893",0.925925925925926
"622","William McKinley","December 03, 1900",1.84477611940299
"623","William McKinley","July 12, 1900",1.05434782608696
"624","William McKinley","December 05, 1899",1.92957746478873
"625","William McKinley","December 05, 1898",1.15186246418338
"626","William McKinley","April 23, 1898",1
"627","William McKinley","April 22, 1898",0.625
"628","William McKinley","December 06, 1897",0.286245353159851
"629","William McKinley","July 24, 1897",0.464285714285714
"630","William McKinley","May 17, 1897",0.666666666666667
"631","William McKinley","April 11, 1898",-0.274285714285714
"632","William McKinley","March 04, 1901",0.715789473684211
"633","William McKinley","September 05, 1901",0.840425531914894
"634","Theodore Roosevelt","December 09, 1908",-0.0964187327823691
"635","Theodore Roosevelt","March 25, 1908",-0.0694444444444444
"636","Theodore Roosevelt","December 03, 1907",0.317567567567568
"637","Theodore Roosevelt","December 19, 1906",-1.53174603174603
"638","Theodore Roosevelt","December 17, 1906",0.296116504854369
"639","Theodore Roosevelt","December 11, 1906",1.15384615384615
"640","Theodore Roosevelt","December 03, 1906",-0.120454545454545
"641","Theodore Roosevelt","June 04, 1906",-0.148148148148148
"642","Theodore Roosevelt","December 05, 1905",0.750605326876513
"643","Theodore Roosevelt","December 06, 1904",0.640117994100295
"644","Theodore Roosevelt","September 14, 1901",-0.142857142857143
"645","Theodore Roosevelt","December 03, 1901",0.873385012919897
"646","Theodore Roosevelt","June 13, 1902",1.02325581395349
"647","Theodore Roosevelt","December 02, 1902",0.639130434782609
"648","Theodore Roosevelt","October 20, 1903",3.5
"649","Theodore Roosevelt","November 10, 1903",1.625
"650","Theodore Roosevelt","November 16, 1903",1.06086956521739
"651","Theodore Roosevelt","December 07, 1903",0.854092526690391
"652","Theodore Roosevelt","December 07, 1903",1.34
"653","Theodore Roosevelt","February 11, 1904",-0.911764705882353
"654","Theodore Roosevelt","March 04, 1905",0.666666666666667
"655","Theodore Roosevelt","January 08, 1906",0.26530612244898
"656","William Taft","January 14, 1910",0.971014492753623
"657","William Taft","January 07, 1910",-0.282051282051282
"658","William Taft","December 06, 1910",1.87202380952381
"659","William Taft","January 26, 1911",1.20967741935484
"660","William Taft","January 26, 1911",1.20967741935484
"661","William Taft","December 05, 1911",1.26708074534161
"662","William Taft","December 07, 1909",1.58108108108108
"663","William Taft","June 16, 1909",0.6
"664","William Taft","March 16, 1909",0.6
"665","William Taft","March 04, 1909",0.938356164383562
"666","William Taft","November 17, 1909",0.674242424242424
"667","William Taft","December 03, 1912",1.51344086021505
"668","Woodrow Wilson","December 07, 1920",0.662790697674419
"669","Woodrow Wilson","December 02, 1919",0.474025974025974
"670","Woodrow Wilson","December 02, 1918",0.993548387096774
"671","Woodrow Wilson","December 04, 1917",-0.0422535211267606
"672","Woodrow Wilson","May 18, 1917",-0.5
"673","Woodrow Wilson","April 06, 1917",-0.439024390243902
"674","Woodrow Wilson","April 02, 1917",0.213740458015267
"675","Woodrow Wilson","March 05, 1917",1.11538461538462
"676","Woodrow Wilson","February 26, 1917",0.183673469387755
"677","Woodrow Wilson","February 03, 1917",-0.338983050847458
"678","Woodrow Wilson","March 04, 1913",0.0533333333333333
"679","Woodrow Wilson","April 08, 1913",0.675
"680","Woodrow Wilson","June 23, 1913",0.974358974358974
"681","Woodrow Wilson","July 04, 1913",0.924528301886792
"682","Woodrow Wilson","October 25, 1913",0.666666666666667
"683","Woodrow Wilson","December 02, 1913",1.15957446808511
"684","Woodrow Wilson","January 20, 1914",0.542168674698795
"685","Woodrow Wilson","April 20, 1914",-0.316666666666667
"686","Woodrow Wilson","May 30, 1914",2.08823529411765
"687","Woodrow Wilson","July 04, 1914",0.242105263157895
"688","Woodrow Wilson","August 19, 1914",0.918918918918919
"689","Woodrow Wilson","April 16, 1917",0.782608695652174
"690","Woodrow Wilson","January 08, 1918",1.56
"691","Warren G. Harding","January 20, 1920",0.703703703703704
"692","Warren G. Harding","September 11, 1919",0.606060606060606
"693","Warren G. Harding","May 14, 1920",-0.032258064516129
"694","Warren G. Harding","June 12, 1920",0.560165975103734
"695","Warren G. Harding","July 22, 1920",-1.13888888888889
"696","Warren G. Harding","July 22, 1920",0.133333333333333
"697","Warren G. Harding","July 22, 1920",1.26086956521739
"698","Warren G. Harding","July 22, 1920",-0.227272727272727
"699","Warren G. Harding","July 22, 1920",0.96875
"700","Warren G. Harding","August 25, 1920",0.782608695652174
"701","Warren G. Harding","August 28, 1920",1.17391304347826
"702","Warren G. Harding","December 08, 1922",-0.172972972972973
"703","Warren G. Harding","December 06, 1921",0.287292817679558
"704","Warren G. Harding","May 23, 1921",0.0625
"705","Warren G. Harding","March 04, 1921",0.755395683453237
"706","Warren G. Harding","March 31, 1921",0.964285714285714
"707","Warren G. Harding","November 12, 1921",0.386363636363636
"708","Calvin Coolidge","December 06, 1923",1.1436170212766
"709","Calvin Coolidge","December 03, 1924",1.09550561797753
"710","Calvin Coolidge","July 03, 1925",0.712707182320442
"711","Calvin Coolidge","December 08, 1925",1.32743362831858
"712","Calvin Coolidge","July 05, 1926",1.38461538461538
"713","Calvin Coolidge","December 07, 1926",1.15021459227468
"714","Calvin Coolidge","February 22, 1927",1.61157024793388
"715","Calvin Coolidge","December 06, 1927",0.767772511848341
"716","Calvin Coolidge","December 04, 1928",1.24607329842932
"717","Calvin Coolidge","March 04, 1925",1.36065573770492
"718","Calvin Coolidge","October 20, 1925",0.118279569892473
"719","Calvin Coolidge","August 10, 1927",2.15909090909091
"720","Herbert Hoover","December 06, 1932",0.0265486725663717
"721","Herbert Hoover","November 05, 1932",-0.305555555555556
"722","Herbert Hoover","October 28, 1932",-0.0209424083769633
"723","Herbert Hoover","October 21, 1932",0.655172413793103
"724","Herbert Hoover","May 31, 1932",0.452054794520548
"725","Herbert Hoover","December 11, 1931",0.333333333333333
"726","Herbert Hoover","December 08, 1931",0.467625899280576
"727","Herbert Hoover","October 18, 1931",0.196078431372549
"728","Herbert Hoover","September 22, 1931",0.55
"729","Herbert Hoover","June 21, 1931",0.5
"730","Herbert Hoover","February 26, 1931",-0.027027027027027
"731","Herbert Hoover","October 25, 1929",1
"732","Herbert Hoover","September 18, 1929",0.434782608695652
"733","Herbert Hoover","November 05, 1929",-1.23809523809524
"734","Herbert Hoover","November 19, 1929",-0.304347826086957
"735","Herbert Hoover","December 03, 1929",1.30875576036866
"736","Herbert Hoover","March 07, 1930",-1.4
"737","Herbert Hoover","April 28, 1930",-0.521739130434783
"738","Herbert Hoover","June 16, 1930",0.976744186046512
"739","Herbert Hoover","July 07, 1930",0.672727272727273
"740","Herbert Hoover","October 02, 1930",0.204081632653061
"741","Herbert Hoover","December 09, 1930",0.25
"742","Herbert Hoover","December 02, 1930",0.614583333333333
"743","Herbert Hoover","February 03, 1931",0.372881355932203
"744","Herbert Hoover","August 11, 1932",0.0272727272727273
"745","Franklin D. Roosevelt","March 01, 1945",0.882352941176471
"746","Franklin D. Roosevelt","February 11, 1945",0.647058823529412
"747","Franklin D. Roosevelt","January 20, 1945",1.16666666666667
"748","Franklin D. Roosevelt","July 20, 1944",0.814814814814815
"749","Franklin D. Roosevelt","June 12, 1944",-0.824561403508772
"750","Franklin D. Roosevelt","June 05, 1944",0.470588235294118
"751","Franklin D. Roosevelt","January 11, 1944",-0.135135135135135
"752","Franklin D. Roosevelt","December 24, 1943",0.890909090909091
"753","Franklin D. Roosevelt","December 01, 1943",0.142857142857143
"754","Franklin D. Roosevelt","September 08, 1943",-1.08163265306122
"755","Franklin D. Roosevelt","July 28, 1943",-0.106796116504854
"756","Franklin D. Roosevelt","May 02, 1943",-0.535211267605634
"757","Franklin D. Roosevelt","March 04, 1933",0.329268292682927
"758","Franklin D. Roosevelt","March 12, 1933",1.01923076923077
"759","Franklin D. Roosevelt","May 07, 1933",0.0952380952380952
"760","Franklin D. Roosevelt","July 24, 1933",0.282608695652174
"761","Franklin D. Roosevelt","October 22, 1933",0.671875
"762","Franklin D. Roosevelt","June 28, 1934",0.746987951807229
"763","Franklin D. Roosevelt","September 30, 1934",0.583333333333333
"764","Franklin D. Roosevelt","April 28, 1935",-0.115384615384615
"765","Franklin D. Roosevelt","June 27, 1936",1.17391304347826
"766","Franklin D. Roosevelt","September 06, 1936",0.464285714285714
"767","Franklin D. Roosevelt","October 31, 1936",-0.0198019801980198
"768","Franklin D. Roosevelt","March 09, 1937",0.272727272727273
"769","Franklin D. Roosevelt","January 20, 1937",0.447916666666667
"770","Franklin D. Roosevelt","October 05, 1937",0.617021276595745
"771","Franklin D. Roosevelt","October 12, 1937",0.139784946236559
"772","Franklin D. Roosevelt","November 14, 1937",0.26530612244898
"773","Franklin D. Roosevelt","April 14, 1938",0.333333333333333
"774","Franklin D. Roosevelt","June 24, 1938",0.407766990291262
"775","Franklin D. Roosevelt","July 08, 1938",0.755102040816326
"776","Franklin D. Roosevelt","September 03, 1939",0.447368421052632
"777","Franklin D. Roosevelt","May 26, 1940",-0.273504273504274
"778","Franklin D. Roosevelt","June 10, 1940",-0.119402985074627
"779","Franklin D. Roosevelt","July 19, 1940",0.118181818181818
"780","Franklin D. Roosevelt","December 08, 1941",-0.36
"781","Franklin D. Roosevelt","September 11, 1941",-1.07216494845361
"782","Franklin D. Roosevelt","December 09, 1941",-0.726495726495726
"783","Franklin D. Roosevelt","December 11, 1941",-0.4
"784","Franklin D. Roosevelt","February 23, 1942",-0.525423728813559
"785","Franklin D. Roosevelt","April 28, 1942",-0.827272727272727
"786","Franklin D. Roosevelt","September 07, 1942",-0.763636363636364
"787","Franklin D. Roosevelt","October 12, 1942",0.0526315789473684
"788","Franklin D. Roosevelt","January 07, 1943",-0.267515923566879
"789","Harry S. Truman","May 08, 1945",0.652173913043478
"790","Harry S. Truman","August 06, 1945",-0.479166666666667
"791","Harry S. Truman","August 09, 1945",0.5
"792","Harry S. Truman","September 01, 1945",0.323943661971831
"793","Harry S. Truman","October 27, 1945",1
"794","Harry S. Truman","June 29, 1947",1.12676056338028
"795","Harry S. Truman","July 15, 1948",0.523809523809524
"796","Harry S. Truman","September 18, 1948",1.77272727272727
"797","Harry S. Truman","September 18, 1948",0.55
"798","Harry S. Truman","January 15, 1953",0.428571428571429
"799","Harry S. Truman","October 22, 1952",0.52
"800","Harry S. Truman","March 29, 1952",0.151260504201681
"801","Harry S. Truman","March 15, 1952",1.31111111111111
"802","Harry S. Truman","April 11, 1951",-0.988888888888889
"803","Harry S. Truman","January 20, 1949",1.81308411214953
"804","Harry S. Truman","November 03, 1948",2.5
"805","Harry S. Truman","April 16, 1945",1.13207547169811
"806","Harry S. Truman","March 12, 1947",0.359550561797753
"807","Harry S. Truman","June 20, 1947",-0.342105263157895
"808","Richard M. Nixon","September 23, 1952",-0.168831168831169
"809","Dwight D. Eisenhower","August 23, 1956",1.25190839694656
"810","Dwight D. Eisenhower","December 08, 1953",1.16101694915254
"811","Dwight D. Eisenhower","April 16, 1953",0.832116788321168
"812","Dwight D. Eisenhower","January 20, 1953",1.25438596491228
"813","Dwight D. Eisenhower","January 05, 1957",1.19047619047619
"814","Dwight D. Eisenhower","January 17, 1961",0.189473684210526
"815","John F. Kennedy","October 22, 1962",-0.0470588235294118
"816","John F. Kennedy","June 10, 1963",0.680851063829787
"817","John F. Kennedy","June 26, 1963",2.16
"818","John F. Kennedy","October 26, 1963",1.32467532467532
"819","John F. Kennedy","September 26, 1963",0.720338983050847
"820","John F. Kennedy","September 20, 1963",0.850393700787402
"821","John F. Kennedy","July 26, 1963",-0.375
"822","John F. Kennedy","June 05, 1963",1.19402985074627
"823","John F. Kennedy","May 18, 1963",0.650602409638554
"824","John F. Kennedy","January 14, 1963",0.767195767195767
"825","John F. Kennedy","September 30, 1962",1.10416666666667
"826","John F. Kennedy","January 20, 1961",0.373333333333333
"827","John F. Kennedy","January 09, 1961",1.03030303030303
"828","John F. Kennedy","January 30, 1961",0.707070707070707
"829","John F. Kennedy","February 21, 1961",2.75862068965517
"830","John F. Kennedy","March 01, 1961",2.66666666666667
"831","John F. Kennedy","March 13, 1961",1.42682926829268
"832","John F. Kennedy","April 20, 1961",-0.701492537313433
"833","John F. Kennedy","April 27, 1961",-0.758620689655172
"834","John F. Kennedy","May 03, 1961",1.10526315789474
"835","John F. Kennedy","May 17, 1961",1.34313725490196
"836","John F. Kennedy","June 06, 1961",1.68253968253968
"837","John F. Kennedy","May 25, 1961",0.769230769230769
"838","John F. Kennedy","June 07, 1961",0.703703703703704
"839","John F. Kennedy","July 25, 1961",0.25
"840","John F. Kennedy","September 25, 1961",0.284153005464481
"841","John F. Kennedy","October 12, 1961",0.954545454545455
"842","John F. Kennedy","November 11, 1961",-0.442307692307692
"843","John F. Kennedy","November 16, 1961",0.316831683168317
"844","John F. Kennedy","December 06, 1961",1.37888198757764
"845","John F. Kennedy","December 07, 1961",2.43333333333333
"846","John F. Kennedy","December 11, 1961",2
"847","John F. Kennedy","June 11, 1963",0.315068493150685
"848","Lyndon B. Johnson","March 15, 1965",0.0387596899224806
"849","Lyndon B. Johnson","August 06, 1965",0.445945945945946
"850","Lyndon B. Johnson","March 31, 1968",0.746575342465753
"851","Lyndon B. Johnson","January 14, 1969",1.703125
"852","Lyndon B. Johnson","October 31, 1968",1.55882352941176
"853","Lyndon B. Johnson","July 01, 1968",0.892857142857143
"854","Lyndon B. Johnson","April 11, 1968",0.36
"855","Lyndon B. Johnson","April 03, 1968",1.16666666666667
"856","Lyndon B. Johnson","April 01, 1968",0.395604395604396
"857","Lyndon B. Johnson","January 17, 1968",1.19480519480519
"858","Lyndon B. Johnson","December 19, 1967",0.23030303030303
"859","Lyndon B. Johnson","November 17, 1967",-0.267175572519084
"860","Lyndon B. Johnson","September 29, 1967",-0.234234234234234
"861","Lyndon B. Johnson","August 18, 1967",0
"862","Lyndon B. Johnson","November 27, 1963",0.584415584415584
"863","Lyndon B. Johnson","May 30, 1963",0.361111111111111
"864","Lyndon B. Johnson","November 28, 1963",3.22727272727273
"865","Lyndon B. Johnson","December 17, 1963",0.985915492957746
"866","Lyndon B. Johnson","January 08, 1964",0.636363636363636
"867","Lyndon B. Johnson","February 01, 1964",1.2967032967033
"868","Lyndon B. Johnson","February 21, 1964",1.12121212121212
"869","Lyndon B. Johnson","February 29, 1964",2.15384615384615
"870","Lyndon B. Johnson","March 07, 1964",1.45
"871","Lyndon B. Johnson","April 16, 1964",1.46363636363636
"872","Lyndon B. Johnson","April 20, 1964",1.31325301204819
"873","Lyndon B. Johnson","May 06, 1964",1.29411764705882
"874","Lyndon B. Johnson","July 02, 1964",1.3
"875","Lyndon B. Johnson","May 22, 1964",0.378378378378378
"876","Lyndon B. Johnson","July 24, 1964",1.40740740740741
"877","Lyndon B. Johnson","August 04, 1964",0.46875
"878","Lyndon B. Johnson","August 05, 1964",-0.0833333333333333
"879","Lyndon B. Johnson","August 27, 1964",2.90243902439024
"880","Lyndon B. Johnson","October 09, 1964",0.574468085106383
"881","Lyndon B. Johnson","October 18, 1964",0.373333333333333
"882","Lyndon B. Johnson","January 04, 1965",0.766081871345029
"883","Lyndon B. Johnson","February 04, 1965",2.10344827586207
"884","Lyndon B. Johnson","March 13, 1965",0.3
"885","Lyndon B. Johnson","January 20, 1965",0.405405405405405
"886","Lyndon B. Johnson","March 20, 1965",1.60714285714286
"887","Lyndon B. Johnson","March 26, 1965",3.18518518518519
"888","Lyndon B. Johnson","March 26, 1965",-0.152173913043478
"889","Lyndon B. Johnson","April 07, 1965",0.0677966101694915
"890","Lyndon B. Johnson","April 27, 1965",-0.3671875
"891","Lyndon B. Johnson","April 28, 1965",0
"892","Lyndon B. Johnson","May 02, 1965",-0.113636363636364
"893","Richard M. Nixon","April 29, 1974",0.0116279069767442
"894","Richard M. Nixon","February 25, 1974",0.0816326530612245
"895","Richard M. Nixon","January 30, 1974",0.946969696969697
"896","Richard M. Nixon","August 15, 1973",-0.114035087719298
"897","Richard M. Nixon","January 23, 1973",2.05
"898","Richard M. Nixon","January 20, 1973",1.76470588235294
"899","Richard M. Nixon","November 07, 1972",2.65384615384615
"900","Richard M. Nixon","November 06, 1972",1.45454545454545
"901","Richard M. Nixon","May 08, 1972",-1.10714285714286
"902","Richard M. Nixon","January 20, 1969",1.10204081632653
"903","Richard M. Nixon","November 03, 1969",-0.2
"904","Richard M. Nixon","January 22, 1970",0.726114649681529
"905","Richard M. Nixon","January 22, 1971",1.12096774193548
"906","Richard M. Nixon","February 25, 1971",0.992125984251969
"907","Richard M. Nixon","April 07, 1971",-0.28735632183908
"908","Richard M. Nixon","May 20, 1971",1
"909","Richard M. Nixon","January 20, 1972",0.615942028985507
"910","Richard M. Nixon","January 25, 1972",-0.462686567164179
"911","Richard M. Nixon","April 30, 1970",-0.612244897959184
"912","Richard M. Nixon","August 09, 1974",0.589285714285714
"913","Gerald Ford","January 12, 1977",1.04519774011299
"914","Gerald Ford","January 19, 1976",0.258620689655172
"915","Gerald Ford","December 07, 1975",2.03703703703704
"916","Gerald Ford","August 01, 1975",1.46808510638298
"917","Gerald Ford","May 27, 1975",0.127659574468085
"918","Gerald Ford","April 23, 1975",1.10126582278481
"919","Gerald Ford","January 15, 1975",0.453846153846154
"920","Gerald Ford","October 08, 1974",0.569105691056911
"921","Gerald Ford","September 18, 1974",0.897727272727273
"922","Gerald Ford","September 16, 1974",0.44
"923","Gerald Ford","September 08, 1974",0.230769230769231
"924","Gerald Ford","August 09, 1974",1.92307692307692
"925","Gerald Ford","April 10, 1975",0.712871287128713
"926","Gerald Ford","August 19, 1976",1.16528925619835
"927","Jimmy Carter","September 17, 1978",1.68571428571429
"928","Jimmy Carter","January 14, 1981",-0.0202020202020202
"929","Jimmy Carter","August 14, 1980",1.07432432432432
"930","Jimmy Carter","April 25, 1980",0.711111111111111
"931","Jimmy Carter","January 23, 1980",0.788321167883212
"932","Jimmy Carter","January 04, 1980",0.849056603773585
"933","Jimmy Carter","January 23, 1979",1.39333333333333
"934","Jimmy Carter","December 15, 1978",2.14285714285714
"935","Jimmy Carter","October 24, 1978",0.233644859813084
"936","Jimmy Carter","January 19, 1978",0.647058823529412
"937","Jimmy Carter","January 20, 1977",1.02702702702703
"938","Jimmy Carter","October 22, 1976",0.244444444444444
"939","Jimmy Carter","February 02, 1977",0.391304347826087
"940","Jimmy Carter","March 09, 1977",0.239130434782609
"941","Jimmy Carter","April 18, 1977",-0.0833333333333333
"942","Jimmy Carter","May 22, 1977",0.698412698412698
"943","Jimmy Carter","September 07, 1977",2.23809523809524
"944","Jimmy Carter","November 08, 1977",0.853658536585366
"945","Jimmy Carter","July 15, 1979",0.412587412587413
"946","Jimmy Carter","October 28, 1980",0.074235807860262
"947","Ronald Reagan","March 04, 1987",0.645161290322581
"948","Ronald Reagan","January 27, 1987",0.820689655172414
"949","Ronald Reagan","December 08, 1987",0.431818181818182
"950","Ronald Reagan","December 10, 1987",0.909090909090909
"951","Ronald Reagan","January 25, 1988",1.22085889570552
"952","Ronald Reagan","May 31, 1988",0.965116279069767
"953","Ronald Reagan","August 15, 1988",1.02564102564103
"954","Ronald Reagan","September 26, 1988",0.641025641025641
"955","Ronald Reagan","November 11, 1988",1.71428571428571
"956","Ronald Reagan","December 16, 1988",1.34969325153374
"957","Ronald Reagan","January 11, 1989",0.9
"958","Ronald Reagan","January 20, 1981",1.11340206185567
"959","Ronald Reagan","July 17, 1980",0.311764705882353
"960","Ronald Reagan","January 29, 1981",0.25
"961","Ronald Reagan","April 28, 1981",0.689655172413793
"962","Ronald Reagan","May 17, 1981",0.809090909090909
"963","Ronald Reagan","June 29, 1981",0.622222222222222
"964","Ronald Reagan","July 27, 1981",0.357894736842105
"965","Ronald Reagan","August 03, 1981",-0.58
"966","Ronald Reagan","November 18, 1981",0.929203539823009
"967","Ronald Reagan","December 23, 1981",0.425742574257426
"968","Ronald Reagan","January 26, 1982",0.652941176470588
"969","Ronald Reagan","June 08, 1982",0.3
"970","Ronald Reagan","March 08, 1983",0.359154929577465
"971","Ronald Reagan","February 18, 1983",-0.191011235955056
"972","Ronald Reagan","March 23, 1983",0.309859154929577
"973","Ronald Reagan","April 27, 1983",-0.0533333333333333
"974","Ronald Reagan","September 05, 1983",-1.0873786407767
"975","Ronald Reagan","October 27, 1983",0.153846153846154
"976","Ronald Reagan","November 02, 1983",0.264705882352941
"977","Ronald Reagan","November 04, 1983",0.836363636363636
"978","Ronald Reagan","January 25, 1984",1.87027027027027
"979","Ronald Reagan","January 29, 1984",0.756756756756757
"980","Ronald Reagan","May 28, 1984",1.58333333333333
